name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,map_url,status_hours
The Shahi Restaurant,"mahendrapool near sita bhawan, Pokhara 33700",,,974-8844394,restaurant,Grid Search,,,28.230272,83.973155,"https://www.google.com/maps/place/The+Shahi+Restaurant/@28.230272,83.973155,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950020b5c2c3:0x4cf0a831e0584041!8m2!3d28.2222723!4d83.9910723!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARFpbmRpYW5fcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOWU56a3phbTUzUlJBQuABAPoBBAgAEBo!16s%2Fg%2F11ltd3w2kg?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
Swing Zone Restaurant,"6XJW+55H, Pokhara 33700",,,,restaurant,Grid Search,,,28.2248534,83.97208,"https://www.google.com/maps/place/Swing+Zone+Restaurant/@28.2248534,83.97208,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x39959500157422f5:0xc1bdd3551cce5b09!8m2!3d28.2304661!4d83.9954478!15sCgpyZXN0YXVyYW50kgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11nc44m23s?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
Lajij Tadka Cafe & Restaurant PVT. LTD,"Pokhara Manipal Teaching Hospital, Road, Pokhara 33700",,,985-6044443,restaurant,Grid Search,,,28.2347849,83.9798285,"https://www.google.com/maps/place/Lajij+Tadka+Cafe+%26+Restaurant+PVT.+LTD/@28.2347849,83.9798285,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595c98180bf47:0x9ebf462e823284e6!8m2!3d28.2347849!4d83.9978529!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARBhc2lhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11mdt_9pzr?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6 AM Sat 
Suraj restaurant,"New Rd, Pokhara 33700",,,984-6150094,restaurant,Grid Search,,,28.2233391,83.9705253,"https://www.google.com/maps/place/Suraj+restaurant/@28.2233391,83.9705253,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995944e6764217d:0x5932b39891d085f1!8m2!3d28.2215801!4d83.987149!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5JYUVsUU5XOTNSUkFC4AEA-gEECDEQOw!16s%2Fg%2F11bzrmqp01?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
Woori Himalayan Restaurant,"6XFP+GMF, Pokhara 33700",,,,restaurant,Grid Search,,,28.2061059,83.9782889,"https://www.google.com/maps/place/Woori+Himalayan+Restaurant/@28.2061059,83.9782889,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595f335cde4d5:0x145ca9dfe79f5b15!8m2!3d28.2238112!4d83.9866691!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11h5_ty3fs?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
JND Restaurant,"V.C. Marg, Pokhara 33700",,,981-4100466,restaurant,Grid Search,,,28.2311751,83.9729905,"https://www.google.com/maps/place/JND+Restaurant/@28.2311751,83.9729905,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595f5d21c6007:0xe804ec6567821946!8m2!3d28.2311751!4d83.9910149!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0U2RXRjVNV2hhVjA1dFdXczFUMkZJUVhka1ZYQlFXRE5LYTJGRlJSQULgAQD6AQQIABAc!16s%2Fg%2F11f5vcq02j?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Station The Food,"Niva Galli, Pokhara 33700",,,984-6037087,restaurant,Grid Search,,,28.2099101,83.9643037,"https://www.google.com/maps/place/Station+The+Food/@28.2099101,83.9643037,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995944ee42c02bb:0xb7d77affc509239f!8m2!3d28.2235371!4d83.9885638!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJVT0dKMk0yeFJSUkFC4AEA-gEECBYQSg!16s%2Fg%2F1ydp9xnm6?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Station The Food,"6XFQ+JV5, Chiple Dhunga Rd, Pokhara 33700",,,974-5993335,restaurant,Grid Search,,,28.2235371,83.9705394,"https://www.google.com/maps/place/Clover+Restaurant/@28.2235371,83.9705394,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995953ef49096d1:0xaf5181fe794751fd!8m2!3d28.2239846!4d83.989751!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARFmYW1pbHlfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOU09EVkVkak5CUlJBQuABAPoBBAgAEAw!16s%2Fg%2F11txt1rbzv?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Clover Restaurant,"6XFQ+JV5, Chiple Dhunga Rd, Pokhara 33700",,,974-5993335,restaurant,Grid Search,,,28.2235371,83.9705394,"https://www.google.com/maps/place/Clover+Restaurant/@28.2235371,83.9705394,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995953ef49096d1:0xaf5181fe794751fd!8m2!3d28.2239846!4d83.989751!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARFmYW1pbHlfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOU09EVkVkak5CUlJBQuABAPoBBAgAEAw!16s%2Fg%2F11txt1rbzv?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Himalpari Restaurant,"6X6X+RW5, Pokhara 33700",,,,restaurant,Grid Search,,,28.2235371,83.9705394,"https://www.google.com/maps/place/Himalpari+Restaurant/@28.2235371,83.9705394,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595cb75e31bcd:0x28b05be5e316939b!8m2!3d28.2120226!4d83.9998677!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11c5_22nlm?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closes soon · 12 AM · Opens 12 AM Sun 
Hotel Parbat Lamichhane Lodge and Restaurant,"6X5M+CRX, Pokhara 33700",,,986-7228112,restaurant,Grid Search,,,28.2120226,83.9818433,"https://www.google.com/maps/place/Hotel+Parbat+Lamichhane+Lodge+and+Restaurant/@28.2120226,83.9818433,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595c17f489cc3:0xd1727b39b1f566c4!8m2!3d28.2086111!4d83.9845954!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11qmr16f4d?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Open 24 hours 
Green Day Restaurant & Bar,"6XFP+MH6, Pokhara 33700",,,061-539011,restaurant,Grid Search,,,28.2241626,83.9683767,"https://www.google.com/maps/place/Green+Day+Restaurant+%26+Bar/@28.2241626,83.9683767,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995944fb8b33585:0x1af0b39c539b8ff0!8m2!3d28.2241626!4d83.9864011!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11gb3yb1dt?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Old Bhandari Restaurant,"Shavagriha chowk, sivalaye marg, Pokhara 33700",,,061-537539,restaurant,Grid Search,,,28.22251,83.9687191,"https://www.google.com/maps/place/Old+Bhandari+Restaurant/@28.22251,83.9687191,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595adb8ea2a7f:0x92126105e49c2197!8m2!3d28.2102964!4d83.9835256!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11by_n_jzt?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 1 PM Sat 
Baleni Cafe-Bakery-Restaurant,"6XGJ+37C, Pokhara 33700",,,,restaurant,Grid Search,,,28.22251,83.9687191,"https://www.google.com/maps/place/Baleni+Cafe-Bakery-Restaurant/@28.22251,83.9687191,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950ab4911449:0x9ef0b5afa9ad181c!8m2!3d28.2251828!4d83.9806287!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5hY0V0MVUxaEJFQUXgAQD6AQQIMxBL!16s%2Fg%2F11rr8nm6sy?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
